,Number_Tra,num_pole,num_bus,num_subway,num_Encross,num_tree,pop,Vol,NonPed_D,TrafDir_A,TrafDir_T,RW_TYPE_10,RW_TYPE_3,RW_TYPE_4,RW_TYPE_6,RW_TYPE_7,RW_TYPE_8,RW_TYPE_9,BikeLane_1,BikeLane_11,BikeLane_2,BikeLane_3,BikeLane_4,num_ecollisions_B,num_pedS
2509,0,0,0,0,0,0,62810,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2510,2,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2511,3,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2512,2,0,0,0,0,0,86117,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2513,4,0,0,0,0,0,59869,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2514,1,0,0,0,0,5,23673,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2515,1,0,0,0,0,3,23673,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2516,1,0,0,0,0,11,51064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2517,1,0,0,0,0,8,51064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2518,1,0,0,0,0,13,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2519,1,0,0,0,0,0,52700,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2520,2,0,0,0,0,0,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2521,3,0,0,0,0,7,51064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2522,1,0,0,0,0,0,59869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2523,1,0,0,0,0,3,59869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2524,2,0,0,1,0,0,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2525,2,0,0,0,0,2,51064,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2526,3,0,0,0,0,3,52700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2527,3,0,1,1,0,4,52700,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2528,2,0,0,0,0,0,53094,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2529,0,0,0,0,0,0,53094,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2530,3,0,0,0,0,3,53094,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2531,2,1,0,0,0,4,52700,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2532,3,0,1,1,0,2,52700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2533,3,0,0,0,0,0,53094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2534,2,0,0,0,0,1,51064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2535,1,0,0,0,0,0,59869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2536,2,0,0,0,0,2,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2537,1,0,0,0,0,0,59869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2538,2,0,0,0,0,6,51064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2539,3,0,0,0,0,3,52700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2540,3,0,0,0,0,4,51064,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2541,2,0,0,0,0,4,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2542,2,0,0,0,0,3,52700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2543,2,0,0,0,0,2,52700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2544,1,0,0,0,0,1,59869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2545,2,0,0,0,0,4,86117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2546,2,0,1,0,0,4,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2547,2,1,0,0,0,2,51064,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2548,1,0,0,0,0,5,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2549,0,0,0,0,0,0,23673,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2550,2,0,0,0,0,0,86117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2551,4,0,1,0,0,17,62810,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2552,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2553,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2554,1,1,0,0,0,35,52700,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2555,1,0,0,0,0,0,51064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2556,1,0,0,0,0,0,51064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2557,2,0,0,0,0,0,23673,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2558,2,0,0,0,0,0,23673,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2559,2,0,0,0,0,0,86117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2560,1,0,0,0,0,2,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2561,1,0,0,0,0,28,86117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2562,2,0,0,0,0,0,52700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2563,2,0,0,0,0,0,86117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2564,2,0,0,0,0,0,23673,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2565,2,0,0,0,0,10,59869,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2566,1,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2567,2,0,0,0,0,0,53094,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568,2,0,0,0,0,0,23673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2569,4,0,1,0,0,30,51064,162,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2570,1,0,0,0,0,11,51064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2571,1,0,0,0,0,15,51064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2572,2,0,0,0,0,2,52700,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2573,3,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2574,1,0,0,0,0,0,59869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2575,2,0,0,0,0,0,51064,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2576,2,0,0,0,0,0,86117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2577,2,0,0,0,0,0,52700,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2578,4,0,0,0,0,0,53094,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2579,2,0,0,0,0,0,53094,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2580,2,0,0,0,0,0,52700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2581,1,0,0,0,0,13,51064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2582,4,0,0,0,0,0,86117,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2583,1,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2584,0,0,0,0,0,1,23673,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2585,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2586,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2587,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2588,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2589,1,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2590,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2591,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2592,0,0,0,0,0,0,62810,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2593,1,0,0,0,0,11,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2594,3,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2595,1,0,0,0,0,9,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2596,2,0,0,0,0,0,62810,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2597,1,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2598,2,0,0,0,0,8,53094,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2601,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2602,2,0,0,0,0,0,62810,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2603,3,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2604,0,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2605,2,0,0,0,0,0,52700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2606,3,0,0,0,0,0,53094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2607,3,0,0,0,0,0,53094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2608,4,0,0,0,0,0,23673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2609,4,0,0,0,0,0,23673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2610,3,0,0,0,0,1,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2611,0,0,0,0,0,0,62810,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2612,3,0,0,0,0,0,59869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2613,2,0,0,0,0,0,62810,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2614,0,0,0,0,0,0,62810,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2615,3,0,0,0,0,0,62810,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2616,4,0,0,0,0,0,86117,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2617,3,0,0,0,0,0,86117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2618,2,0,0,0,0,0,86117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2619,1,0,0,0,0,17,86117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2620,3,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2621,0,0,0,0,0,0,62810,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2622,3,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2623,3,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2624,1,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2625,2,0,0,0,0,0,62810,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2626,3,0,0,0,0,0,23673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2627,1,0,0,0,0,0,23673,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2628,2,0,0,0,0,0,23673,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2629,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2630,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2631,2,0,0,0,0,0,62810,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2632,1,0,0,0,0,3,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2633,3,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2634,0,0,0,0,0,0,62810,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2635,0,0,0,0,0,0,86117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2636,0,0,0,0,0,0,62810,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2637,1,0,0,0,0,0,59869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2638,1,0,0,0,0,0,59869,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2639,0,0,0,0,0,0,52700,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2640,0,0,0,0,0,0,86117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641,3,0,0,0,0,0,53094,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2642,3,0,0,0,0,0,52700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2643,0,0,0,0,0,0,59869,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2644,2,0,0,0,0,0,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2645,3,0,0,0,0,2,86117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2646,3,1,0,0,0,2,86117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2647,3,0,1,0,0,0,86117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2648,3,0,0,0,0,4,86117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2649,0,0,0,0,0,0,62810,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2650,0,0,0,0,0,0,62810,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2651,2,0,0,0,0,2,86117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2652,2,0,1,0,0,2,86117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2653,1,0,0,0,0,0,52700,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2654,3,0,0,0,0,0,23673,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2655,3,1,0,1,0,0,53094,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2656,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2657,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2658,2,0,0,0,0,0,62810,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2659,2,0,0,0,0,0,86117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2660,1,0,0,0,0,0,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2661,2,0,0,0,0,0,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2662,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2663,2,0,0,0,0,2,86117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2665,4,0,0,0,0,0,52700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2666,1,0,0,0,0,1,86117,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2667,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2668,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2669,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2670,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2671,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2672,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2673,0,0,0,0,0,0,62810,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2674,3,0,0,0,0,0,59869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2675,0,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2676,3,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2677,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2678,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2679,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2680,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2681,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2682,2,0,0,0,0,0,51064,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2683,2,0,0,0,0,0,51064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2684,2,0,0,0,0,7,52700,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2685,1,0,0,0,0,3,52700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2686,1,0,0,0,0,2,52700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2687,2,0,0,0,0,12,51064,85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2688,2,0,0,0,0,0,51064,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2689,2,0,0,0,0,0,52700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2690,1,0,0,0,0,6,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2691,1,0,0,0,0,16,86117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2692,1,0,0,0,0,1,86117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2693,1,0,0,0,0,16,51064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2694,1,0,0,0,0,3,53094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2695,1,0,0,0,0,11,23673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2696,2,0,0,0,0,0,86117,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2697,2,0,0,0,0,0,86117,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2698,2,0,0,0,0,6,86117,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2699,3,0,0,0,0,8,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2700,0,0,0,0,0,6,51064,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2701,1,0,0,0,0,13,51064,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2702,1,0,0,0,0,19,51064,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2703,1,0,0,0,0,7,59869,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2704,1,0,0,0,0,3,59869,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2705,1,1,0,0,0,5,59869,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2706,1,0,0,0,0,4,59869,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2707,1,1,0,0,0,16,59869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2708,1,0,0,0,0,0,51064,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2709,1,1,0,0,0,0,52700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2710,2,0,0,0,0,2,59869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2711,0,0,0,0,0,7,23673,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2712,4,0,0,0,0,7,51064,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2713,1,0,0,0,0,11,51064,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2714,1,2,0,0,0,16,52700,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2715,2,0,0,0,0,0,52700,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2716,2,0,0,0,0,2,86117,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2717,1,0,0,0,0,12,52700,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2718,1,0,0,0,0,4,23673,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2719,2,0,1,0,0,3,51064,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2720,0,0,0,0,0,7,23673,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2721,0,0,0,0,0,7,52700,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2722,0,0,0,0,0,17,52700,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2723,4,0,0,0,0,9,59869,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2724,4,0,0,0,0,4,59869,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2725,3,0,0,0,0,7,59869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2726,4,0,0,0,0,4,23673,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2727,4,0,1,0,0,4,23673,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2728,2,0,0,0,0,3,86117,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2729,4,0,0,0,0,0,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2730,2,0,0,0,0,0,23673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2731,2,0,0,0,0,0,51064,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2732,0,0,0,0,0,3,52700,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2733,0,0,0,0,0,0,51064,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2734,1,0,0,0,0,2,53094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2735,2,0,0,0,0,5,23673,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2736,0,0,0,0,0,0,59869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2737,2,0,0,0,0,1,59869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2738,2,0,0,0,0,0,59869,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2739,2,0,0,0,0,5,23673,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2740,1,0,0,0,0,10,23673,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2741,1,1,0,1,0,10,86117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2742,1,0,0,1,0,3,86117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2743,4,0,0,0,0,1,51064,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2744,4,0,0,0,0,8,51064,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2745,2,0,0,0,0,2,59869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2746,1,0,0,0,0,5,23673,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2747,0,0,0,0,0,0,23673,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2748,0,0,0,0,0,1,23673,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2749,4,0,0,0,0,2,86117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2750,1,0,0,0,0,18,51064,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2751,3,0,0,0,0,4,51064,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2752,3,0,0,0,0,3,51064,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2753,2,0,0,0,0,4,86117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2754,2,0,0,0,0,6,86117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2755,1,0,0,0,0,0,23673,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2756,0,0,0,0,0,0,23673,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2757,0,0,0,0,0,1,23673,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2758,1,0,0,0,0,5,59869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2759,1,0,0,0,0,9,59869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2760,0,0,0,0,0,5,51064,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2761,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2762,4,0,0,0,0,2,51064,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2763,4,0,0,0,0,2,51064,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2764,4,0,0,0,0,1,51064,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
